ID#,Country,SERIES          SH,SHOT,YEAR,MON,DAY,SITE,LAT,LONG,HOB,YD-MN,YIELD,DATE,MON_NUM,HOB_ft
103,USSR,1961,,1961,SEP,14,NZ-MB,74.6,51.1,1700,1200,1200,9/14/1961,9,518.2926829
170,USSR,1962,,1962,SEP,8,NZ-MB?,73.7,53.8,1725,1900,1900,9/8/1962,9,525.9146341
145,USSR,1961,,1961,NOV,4,NZ-MB?,73.7,55.7,1750,150,1500,11/4/1961,11,533.5365854
144,USSR,1961,,1961,NOV,4,NZ,73,55,1770,15,15,11/4/1961,11,539.6341463
44,USSR,1957,,1957,AUG,22,STS,50,78,1880,520,520,8/22/1957,8,573.1707317
36,USSR,1956,,1956,DEC,14,STS,50,78,1965,40,40,12/14/1956,12,599.0853659
95,USSR,1961,,1961,SEP,10,NZ-MB,74.2,52.5,2000,2700,2700,9/10/1961,9,609.7560976
48,USSR,1957,,1957,SEP,24,NZ-MB,73,55,2000,1600,1600,9/24/1957,9,609.7560976
173,USSR,1962,,1962,SEP,18,NZ-MB?,73.2,54.7,2000,1350,1350,9/18/1962,9,609.7560976
35,USSR,1956,,1956,NOV,17,STS,50,78,2000,900,900,11/17/1956,11,609.7560976
41,USSR,1957,,1957,APR,10,STS,50,78,2000,680,680,4/10/1957,4,609.7560976
43,USSR,1957,,1957,APR,16,STS,50,78,2000,320,320,4/16/1957,4,609.7560976
49,USSR,1957,,1957,SEP,26,STS,50,78,2000,13,13,9/26/1957,9,609.7560976
83,USSR,1958,,1958,OCT,22,NZ-MB,73.53,53.1,2070,2800,2800,10/22/1958,10,631.097561
118,USSR,1961,,1961,OCT,4,NZ-MB,73.7,53.8,2100,1500,3000,10/4/1961,10,640.2439024
244,USA,Dominic I,Chetco,1962,MAY,19,LI-CH,1.6,-157.3,2105,73,73,5/19/1962,5,641.7682927
50,USSR,1957,,1957,OCT,6,NZ-MB,73,55,2120,2900,2900,10/6/1957,10,646.3414634
251,USA,Dominic I,Truckee,1962,JUN,9,LI-CH,1.6,-157.3,2125,210,210,6/9/1962,6,647.8658537
77,USSR,1958,,1958,OCT,15,NZ-MB,74,51.8,2150,1500,1500,10/15/1958,10,655.4878049
247,USA,Dominic I,Nambe,1962,MAY,27,LI-CH,1.6,-157.3,2176,43,43,5/27/1962,5,663.4146341
136,USSR,1961,,1961,OCT,31,NZ-MB,73.6,56.2,2200,5000,5000,10/31/1961,10,670.7317073
146,USSR,1961,,1961,NOV,4,NZ,73,55,2240,6,6,11/4/1961,11,682.9268293
227,USSR,1962,,1962,DEC,25,NZ-MB?,73.4,56.5,2250,3100,3100,12/25/1962,12,685.9756098
16,UK,Grapple X,Grapple X/Round C,1957,NOV,8,LI-CH,1.67,-157.25,2250,1800,1800,11/8/1957,11,685.9756098
11,UK,Grapple,Grapple 2/Orange Herald,1957,MAY,31,LI-MI,-4.05,-154.9,2300,720,720,5/31/1957,5,701.2195122
12,UK,Grapple,Grapple 3/Purple Granit,1957,JUN,19,LI-MI,-4.05,-154.9,2300,200,200,6/19/1957,6,701.2195122
17,UK,Grapple Y,Grapple Y,1958,APR,28,LI-CH,1.67,-157.25,2350,3000,3000,4/28/1958,4,716.4634146
10,UK,Grapple,Grapple 1/Short Granite,1957,MAY,15,LI-MI,-4.05,-154.9,2400,300,300,5/15/1957,5,731.7073171
157,USSR,1962,,1962,AUG,20,NZ-MB?,74.3,51.5,2500,2800,2800,8/20/1962,8,762.195122
69,USSR,1958,,1958,SEP,30,NZ,73,55,2500,900,900,9/30/1958,9,762.195122
55,USSR,1958,,1958,FEB,23,NZ,73,55,2500,860,860,2/23/1958,2,762.195122
66,USSR,1958,,1958,MAR,21,NZ,73,55,2500,650,650,3/21/1958,3,762.195122
56,USSR,1958,,1958,FEB,27,NZ,73,55,2500,250,250,2/27/1958,2,762.195122
252,USA,Dominic I,Yeso,1962,JUN,10,LI-CH,1.5,-157.2,2537,3000,3000,6/10/1962,6,773.4756098
20,UK,Grapple Z,Grapple Z/Halliard 1,1958,SEP,11,LI-CH,1.67,-157.25,2650,800,800,9/11/1958,9,807.9268293
119,USSR,1961,,1961,OCT,6,NZ-MB,74.3,51.6,2700,4000,4000,10/6/1961,10,823.1707317
250,USA,Dominic I,Alma,1962,JUN,8,LI-CH,1.5,-157.2,2702,782,782,6/8/1962,6,823.7804878
259,USA,Dominic I,Otowi,1962,JUN,22,LI-CH,1.6,-157.3,2746,81.5,81.5,6/22/1962,6,837.195122
246,USA,Dominic I,Tanana,1962,MAY,25,LI-CH,1.6,-157.3,2752,2.6,2.6,5/25/1962,5,839.0243902
256,USA,Dominic I,Dulce,1962,JUN,17,LI-CH,1.6,-157.3,2771,52,52,6/17/1962,6,844.8170732
255,USA,Dominic I,Rinconada,1962,JUN,15,LI-CH,1.5,-157.2,2775,800,800,6/15/1962,6,846.0365854
19,UK,Grapple Z,Grapple Z/Flagpole 1,1958,SEP,2,LI-CH,1.67,-157.25,2850,1000,1000,9/2/1958,9,868.902439
164,USSR,1962,,1962,AUG,25,NZ,73,55,2980,1500,10000,8/25/1962,8,9774.4
165,USSR,1962,,1962,AUG,27,NZ-MB?,74.7,50.3,3000,4200,4200,8/27/1962,8,914.6341463
176,USSR,1962,,1962,SEP,21,NZ,73,55,3000,2400,2400,9/21/1962,9,914.6341463
185,USSR,1962,,1962,OCT,9,NZ,73,55,3000,15,15,10/9/1962,10,914.6341463
283,USA,Dominic I,Bumping,1962,OCT,6,JO,15,-169,3050,11.3,11.9,10/6/1962,10,929.8780488
281,USA,Dominic I,Androscoggin,1962,OCT,2,JO,14,-172,3130,75,75,10/2/1962,10,954.2682927
191,USSR,1962,,1962,OCT,22,NZ-MB?,73.4,54.9,3230,8200,8200,10/22/1962,10,984.7560976
175,USSR,1962,,1962,SEP,19,NZ-MB?,73.8,53.8,3280,1500,10000,9/19/1962,9,10758.4
233,USA,Dominic I,Frigate Bird,1962,MAY,6,null,4.8333,-149.4167,3350,200,600,5/6/1962,5,1021.341463
135,USSR,1961,Tsar Bomba,1961,OCT,30,NZ-MB,73.8,53.5,3500,50000,50000,10/30/1961,10,1067
128,USSR,1961,,1961,OCT,23,NZ-MB,73.9,53.8,3500,12500,12500,10/23/1961,10,11480
292,USA,Dominic I,Calamity,1962,OCT,27,JO,15,-169,3590,800,800,10/27/1962,10,1094.512195
152,USSR,1962,,1962,AUG,5,NZ-MB?,74.2,52.5,3600,21100,21100,8/5/1962,8,1098
260,USA,Dominic I,Bighorn,1962,JUN,27,LI-CH,1.3,-157.3,3600,7650,7650,6/27/1962,6,1097.560976
286,USA,Dominic I,Chama,1962,OCT,18,JO,14,-169,3650,1590,1590,10/18/1962,10,1112.804878
286,USA,Dominic I,Chama,1962,OCT,18,JO,14,-169,3650,1590,1590,10/18/1962,10,1113
293,USA,Dominic I,Housatonic,1962,OCT,30,JO,13.5,-172,3700,8300,8300,10/30/1962,10,1128.04878
226,USSR,1962,,1962,DEC,24,NZ-MB?,73.6,57.5,3750,24200,24200,12/24/1962,12,1143
181,USSR,1962,,1962,SEP,27,NZ-MB,74.3,52.4,3900,10000,20000,9/27/1962,9,1189
204,USSR,1962,,1962,NOV,3,NZ,73,55,4000,45,45,11/3/1962,11,1220
180,USSR,1962,,1962,SEP,25,NZ-MB?,73.7,55,4090,19100,19100,9/25/1962,9,13415.2
253,USA,Dominic I,Harlem,1962,JUN,12,LI-CH,1.5,-157.2,4160,1200,1200,6/12/1962,6,1268.292683
269,USA,Dominic I,Pamlico,1962,JUL,11,LI-CH,1.4,-157.3,4370,3880,3880,7/11/1962,7,1332.317073
257,USA,Dominic I,Petit,1962,JUN,19,LI-CH,1.6,-157.3,4570,2.2,2.2,6/19/1962,6,1393
97,USA,Plumbbob,John,1957,JUL,19,NTS-YF,37.1606,-116.0531,9140,2,2,7/19/1957,7,2787
37,USSR,1957,,1957,JAN,19,MTR,49,46,10370,10,10,1/19/1957,1,3162
61,USA,Teapot,HA (High Altitude),1955,APR,6,NTS-YF,37.0286,-116.0578,11160,3,3,4/6/1955,4,3402
87,USSR,1958,,1958,NOV,1,MTR,49,46,12000,10,10,11/1/1958,11,3659
88,USSR,1958,,1958,NOV,3,MTR,49,46,12000,10,10,11/3/1958,11,3659
93,USSR,1961,,1961,SEP,6,MTR,48.45,44.3,22700,11,10.5,9/6/1961,9,6921
122,USA,Hardtack I,Yucca,1958,APR,28,null,12.6167,168.025,26210,1.7,1.7,4/28/1958,4,7991
120,USSR,1961,,1961,OCT,6,MTR,48.45,44.3,41300,40,40,10/6/1961,10,12591
155,USA,Newsreel,Orange,1958,AUG,12,JO,16.3583,-169.5356,43000,3800,3800,8/12/1958,8,13110
290,USA,Fishbowl,Bluegill 3 Prime,1962,OCT,26,JO,16.9,-169.2,48200,200,400,10/26/1962,10,14695
201,USSR,K Project,K5,1962,NOV,1,MTR,49,46,59000,300,300,11/1/1962,11,17988
153,USA,Newsreel,Teak,1958,AUG,1,JO,16.7439,-169.5333,76800,3800,3800,8/1/1958,8,23415
294,USA,Fishbowl,Kingfish,1962,NOV,1,JO,16.6,-169.4,96300,200,400,11/1/1962,11,29360
194,USSR,K Project,K4,1962,OCT,28,MTR,49,46,150000,300,300,10/28/1962,10,45732
132,USSR,K Project,K2,1961,OCT,27,MTR,49,46,150000,1.2,1.2,10/27/1961,10,45732
157,USA,Argus,Argus I,1958,AUG,27,null,-38.5,-11.5,200000,1,1.5,8/27/1958,8,60976
158,USA,Argus,Argus II,1958,AUG,30,null,-49.5,-8.2,240000,1,1.5,8/30/1958,8,73171
190,USSR,K Project,K3,1962,OCT,22,MTR,49,46,290000,300,300,10/22/1962,10,88415
133,USSR,K Project,K1,1961,OCT,27,MTR,49,46,300000,1.2,1.2,10/27/1961,10,91463
267,USA,Fishbowl,Starfish Prime,1962,JUL,9,JO,17.2,-169.1,399000,1400,1400,7/9/1962,7,121646
159,USA,Argus,Argus III,1958,SEP,6,null,-48.5,-9.7,540000,1,1.5,9/6/1958,9,164634
